date,halving_era,open,high,low,close,daily_change,daily_pct_change,daily_range,ma_7,ma_30,ma_200,volatility_30d,macd,macd_signal,rsi_14,is_interpolated,move_class,rsi_zone,range_band,trend,close_minmax,close_zscore,pct_zscore,range_pct
2018-01-24,Post-Halving 2 (12.5 BTC/block),10853.8,11531.6,10506.5,11429.0,575.2000000000007,5.299526433138632,1025.1000000000004,11447.542857142858,13694.753333333332,7452.8026,7.487904939760474,-930.1485217121426,-710.926339470338,41.61045517160704,False,Large Rise,Neutral,High,Above 200-MA,0.09130069651181666,-0.3224238874945668,0.7372708951179501,9.444618474635616
2018-01-25,Post-Halving 2 (12.5 BTC/block),11428.1,11741.9,10942.5,11202.7,-225.39999999999964,-1.9723313586685416,799.3999999999996,11451.42857142857,13542.956666666669,7496.25895,6.987732177324112,-927.5575715795094,-754.2525858921723,40.626896758163085,False,Fall,Neutral,Medium,Above 200-MA,0.08949278882104286,-0.32985778731110876,-0.3438146165683431,6.995038545339992
2018-01-26,Post-Halving 2 (12.5 BTC/block),11203.1,11652.3,10348.8,10814.6,-388.5,-3.467790165222126,1303.5,11350.4,13389.556666666667,7538.611849999999,7.000001432225776,-945.916712397766,-792.5854111932911,38.92748803469665,False,Fall,Neutral,High,Above 200-MA,0.08639226308180595,-0.34260677767257564,-0.5661400381284606,11.635172407637171
2018-01-27,Post-Halving 2 (12.5 BTC/block),10812.5,11635.4,10810.7,11504.8,692.2999999999993,6.4027745664739815,824.6999999999989,11167.67142857143,13293.093333333334,7584.514399999999,7.039403379148035,-894.4622875414389,-812.9607864629206,43.457266748673725,False,Large Rise,Neutral,Medium,Above 200-MA,0.09190626170386551,-0.31993387597846484,0.9012875201525532,7.627283236994209
2018-01-28,Post-Halving 2 (12.5 BTC/block),11506.3,12060.8,11370.2,11800.9,294.6000000000004,2.560336511302507,690.5999999999985,11203.528571428573,13206.703333333331,7631.503450000001,7.061228904495427,-820.3351764711933,-814.4356644645752,45.330635887669104,False,Rise,Neutral,Medium,Above 200-MA,0.09427180066647321,-0.3102070631827154,0.3300436606153054,6.001929377819096
2018-01-29,Post-Halving 2 (12.5 BTC/block),11801.5,11859.2,11092.4,11130.2,-671.2999999999993,-5.688259966953347,766.8000000000011,11248.628571428571,13159.993333333334,7675.34225,6.734924741284567,-806.4129649321567,-812.8311245580916,41.94095033376701,False,Large Fall,Neutral,Medium,Above 200-MA,0.08891358728511223,-0.33223939463191876,-0.8962506921752296,6.4974791340083975
2018-01-30,Post-Halving 2 (12.5 BTC/block),11131.8,11282.7,9875.93,10242.7,-889.0999999999985,-7.987028153578025,1406.7700000000004,11160.7,13039.736666666668,7715.3849,6.567587928951967,-857.1130787983584,-821.6875154061449,37.902118042932486,False,Large Fall,Neutral,High,Above 200-MA,0.0818233615866511,-0.3613935532142476,-1.2380017346784562,12.637399162758948
2018-01-31,Post-Halving 2 (12.5 BTC/block),10241.3,10374.0,9702.56,10141.6,-99.69999999999892,-0.9735092224619816,671.4400000000005,10976.785714285714,12929.626666666669,7756.2175,6.555304082820688,-895.132677083293,-836.3765477415745,37.45958269594061,False,Flat,Neutral,Medium,Above 200-MA,0.08101567503102922,-0.3647146635609219,-0.1953226945424429,6.556198920058982
2018-02-01,Post-Halving 2 (12.5 BTC/block),10139.2,10279.8,8727.41,9052.98,-1086.2200000000012,-10.71307400978382,1552.3899999999994,10669.682857142858,12739.589333333335,7791.911950000001,6.493067419742832,-1001.560650929514,-869.4133683791624,32.99263085906665,False,Large Fall,Neutral,High,Above 200-MA,0.07231870432696301,-0.4004755650999584,-1.6432748799614778,15.31077402556414
2018-02-02,Post-Halving 2 (12.5 BTC/block),9045.87,9221.4,7791.78,8801.43,-244.4400000000005,-2.702227646428707,1429.62,10382.087142857144,12527.750333333332,7824.752149999999,6.44943712206517,-1093.5972611972993,-914.25014694279,32.041811336933165,False,Fall,Neutral,High,Above 200-MA,0.0703090747219513,-0.4087389212592652,-0.45232613100144164,15.804118343509247
2018-02-03,Post-Halving 2 (12.5 BTC/block),8799.94,9500.81,8197.71,9133.51,333.5699999999997,3.790594026777452,1303.1000000000004,10043.33142857143,12326.197333333335,7858.81855,6.517063859776122,-1126.7523574333443,-956.7505890409008,34.71658529785405,False,Rise,Neutral,High,Above 200-MA,0.07296205742611465,-0.39783017423727113,0.5129423934702845,14.808055509469387
2018-02-04,Post-Halving 2 (12.5 BTC/block),9127.35,9398.27,7906.13,8433.93,-693.4200000000001,-7.597166757054348,1492.1400000000003,9562.335714285717,12042.168333333331,7889.5753,6.113419956216943,-1195.6950412942515,-1004.539479491571,31.870706916575102,False,Large Fall,Neutral,High,Above 200-MA,0.06737312210878571,-0.4208112066440606,-1.1800421981453868,16.34800900589985
2018-02-05,Post-Halving 2 (12.5 BTC/block),8438.75,8449.31,6630.24,6842.69,-1596.0600000000004,-18.913464671900464,1819.07,8949.834285714287,11697.848,7909.45865,6.800622097288789,-1363.0203344468791,-1076.2356504826328,26.54124246240326,False,Large Fall,Oversold,High,Below 200-MA,0.054660726908313265,-0.47308305261875916,-2.862402617163651,21.556154643756482
2018-02-06,Post-Halving 2 (12.5 BTC/block),6836.63,7926.24,5969.52,7644.83,808.1999999999998,11.82161386531083,1956.7199999999996,8578.710000000001,11411.735666666666,7934.3074,7.280018359026798,-1414.5942782622224,-1143.9073760385509,32.65484757141641,False,Large Rise,Neutral,High,Below 200-MA,0.06106901270184973,-0.4467329492213177,1.7068902731009117,28.62111888459664
2018-02-07,Post-Halving 2 (12.5 BTC/block),7646.42,8572.68,7209.41,7863.87,217.44999999999985,2.8438144909643968,1363.2700000000004,8253.32,11174.658,7959.444100000001,7.259524963390214,-1421.4072054308017,-1199.407341917001,34.26370285945424,False,Rise,Neutral,High,Below 200-MA,0.06281892034916345,-0.43953753863441825,0.3721874903584898,17.828866319140204
2018-02-08,Post-Halving 2 (12.5 BTC/block),7863.87,8642.25,7555.8,8253.94,390.0700000000006,4.960280370860666,1086.4499999999998,8139.171428571428,10967.506,7986.930749999999,7.357886038152287,-1379.4299010138077,-1235.4118537363624,37.14351739598176,False,Rise,Neutral,High,Above 200-MA,0.06593518439220428,-0.4267238342533376,0.6868361900775768,13.815716689111085
2018-02-09,Post-Halving 2 (12.5 BTC/block),8255.79,8742.14,7781.02,8593.7,337.90999999999985,4.093006241680079,961.119999999999,8109.495714285715,10756.646,8016.082149999999,7.3813908789168625,-1303.7183388521898,-1249.073150759528,39.62455863023748,False,Rise,Neutral,High,Above 200-MA,0.06864952251424276,-0.41556280110411836,0.5579011197611824,11.641768988794517
2018-02-10,Post-Halving 2 (12.5 BTC/block),8596.6,9075.66,8180.08,8580.38,-16.220000000001164,-0.1886792452830324,895.5799999999999,8030.477142857143,10599.055333333332,8046.07115,7.173396820477589,-1230.605538425256,-1245.3796282926735,39.55863488625836,False,Flat,Neutral,High,Above 200-MA,0.06854310921136557,-0.41600035985602446,-0.07864435157193383,10.417839611009002
2018-02-11,Post-Halving 2 (12.5 BTC/block),8575.8,8594.88,7862.79,8315.35,-260.4499999999989,-3.0370344457659804,732.0899999999992,8013.537142857143,10414.860333333334,8074.851849999999,7.112612878371077,-1180.4414293907612,-1232.3919885122912,38.19693489129121,False,Fall,Neutral,High,Above 200-MA,0.06642578806560427,-0.4247065307282212,-0.5021008639981982,8.536696284894695
2018-02-12,Post-Halving 2 (12.5 BTC/block),8315.02,8924.21,8037.91,8900.54,585.5200000000004,7.04171487260404,886.2999999999993,8307.515714285715,10236.775,8105.89515,7.23838175144764,-1081.0049174191115,-1202.114574293655,42.87287610181658,False,Large Rise,Neutral,High,Above 200-MA,0.07110086319403523,-0.40548318192732763,0.9962768787959309,10.659024271739566
2018-02-13,Post-Halving 2 (12.5 BTC/block),8905.16,8996.06,8386.92,8578.59,-326.5699999999997,-3.667199690965684,609.1399999999994,8440.91,10068.108000000002,8134.75435,7.230909428600661,-1016.462295020592,-1164.9841184390427,41.03348675598201,False,Fall,Neutral,Medium,Above 200-MA,0.06852880892516812,-0.4160591609195313,-0.5957856603814806,6.8403038238504354
2018-02-14,Post-Halving 2 (12.5 BTC/block),8580.25,9455.85,8511.25,9455.85,875.6000000000004,10.204830861571637,944.6000000000004,8668.335714285715,9928.903,8168.3661,7.526585176258925,-884.3302427708059,-1108.8533433053954,47.62708357644775,False,Large Rise,Neutral,High,Above 200-MA,0.07553722739979574,-0.38724138384016926,1.466527943291281,11.009003234171502
2018-02-15,Post-Halving 2 (12.5 BTC/block),9456.51,10222.7,9364.81,10088.4,631.8899999999994,6.682063467389125,857.8900000000012,8930.401428571427,9889.099666666669,8204.97565,6.984984694158608,-720.2703130278569,-1031.1367372498876,51.81129313922434,False,Large Rise,Neutral,High,Above 200-MA,0.08059066093845667,-0.3664622705880542,0.9428085719935732,9.071951491617956
2018-02-16,Post-Halving 2 (12.5 BTC/block),10093.4,10302.4,9723.28,10221.4,128.0,1.268155428299681,579.119999999999,9162.93,9857.723,8241.6663,6.987148895261876,-572.9154357303578,-939.4924769459816,52.66755591406661,False,Rise,Neutral,Medium,Above 200-MA,0.08165319616988803,-0.36209325302022355,0.13793893479361238,5.737610715913359
2018-02-17,Post-Halving 2 (12.5 BTC/block),10218.5,10970.8,10075.8,10950.3,731.7999999999993,7.161520771150358,895.0,9501.49,9850.216333333334,8282.682850000001,7.110111955536875,-392.7916380103197,-830.1523091588493,57.16027681768056,False,Large Rise,Neutral,High,Above 200-MA,0.08747636857733401,-0.3381490657631424,1.01408806609375,8.758624064197289
2018-02-18,Post-Halving 2 (12.5 BTC/block),10958.9,11287.9,10161.0,10603.8,-355.1000000000004,-3.2402887151082718,1126.8999999999996,9828.41142857143,9819.616333333335,8322.0992,7.114839790647369,-274.8337721269818,-719.0886017524759,54.51142294467656,False,Fall,Neutral,High,Above 200-MA,0.08470818468492074,-0.3495315062688066,-0.532318072869073,10.28296635611238
2018-02-19,Post-Halving 2 (12.5 BTC/block),10601.8,11263.8,10338.3,11096.4,494.6000000000004,4.665245524344926,925.5,10142.105714285712,9763.366333333332,8363.53125,6.868667098953349,-139.9889054420073,-603.2686624903822,57.524939199680965,False,Rise,Neutral,High,Above 200-MA,0.08864355953456801,-0.33334971638975847,0.6429742352453318,8.72964968212945
2018-02-20,Post-Halving 2 (12.5 BTC/block),11095.7,11802.0,11074.2,11443.8,348.09999999999854,3.137251367646913,727.7999999999993,10551.421428571428,9759.829666666665,8406.3578,6.657607417427581,-5.033082193753216,-483.62154643105646,59.55966557650943,False,Rise,Neutral,Medium,Above 200-MA,0.09141893351501353,-0.3219377111035601,0.4158118797591396,6.559297745973658
2018-02-21,Post-Halving 2 (12.5 BTC/block),11410.9,11435.6,10267.1,10487.8,-923.1000000000004,-8.089633595947737,1168.5,10698.842857142856,9748.939666666663,8442.4828,6.723219779697812,24.496785960218403,-381.9978799528015,52.15536924184256,False,Large Fall,Neutral,High,Above 200-MA,0.08378146222743174,-0.35334207798210254,-1.2532557812153715,10.24020892304726
2018-02-22,Post-Halving 2 (12.5 BTC/block),10486.6,10941.2,9757.93,9971.59,-515.0100000000002,-4.911124673392712,1183.2700000000004,10682.155714285716,9719.386,8476.1806,6.785673297534311,6.174411596975915,-304.36342164284605,48.63918944168245,False,Fall,Neutral,High,Above 200-MA,0.07965746740173865,-0.3702994506038309,-0.780716294976892,11.283638166803353
2018-02-23,Post-Halving 2 (12.5 BTC/block),9972.0,10420.6,9606.13,10169.5,197.5,1.9805455274769352,814.4700000000012,10674.74142857143,9677.402666666669,8510.01855,6.722368261078437,7.536603630365789,-241.9834165882037,50.0301228572575,False,Rise,Neutral,High,Above 200-MA,0.08123856776002873,-0.36379815536436194,0.2438478561365166,8.16756919374249
2018-02-24,Post-Halving 2 (12.5 BTC/block),10166.8,10525.6,9398.07,9631.16,-535.6399999999994,-5.2685210685761446,1127.5300000000009,10486.292857142857,9625.018000000002,8541.02745,6.779851780882294,-34.426540544389354,-200.47204137944084,46.3528605738582,False,Large Fall,Neutral,High,Above 200-MA,0.0769377766586095,-0.38148249308967,-0.8338493561317769,11.090313569658113
2018-02-25,Post-Halving 2 (12.5 BTC/block),9631.58,9872.44,9330.08,9692.76,61.18000000000029,0.6352021163713565,542.3600000000006,10356.144285714285,9587.623333333331,8572.7473,6.754268590397673,-61.99736244148335,-172.77710559184936,46.83440071637065,False,Flat,Neutral,Medium,Above 200-MA,0.07742989823948297,-0.3794589481108853,0.043839644806051604,5.631059493873285
2018-02-26,Post-Halving 2 (12.5 BTC/block),9691.52,10456.8,9412.63,10370.5,678.9799999999996,7.005918576239842,1044.17,10252.444285714286,9549.813333333332,8607.471450000001,6.7752321256173085,-28.827181734744958,-143.9871208204285,51.945210273728144,False,Large Rise,Neutral,High,Above 200-MA,0.0828443540872295,-0.3571953543783923,0.9909551496753527,10.774058145677872
2018-02-27,Post-Halving 2 (12.5 BTC/block),10371.5,10877.8,10154.8,10756.2,384.7000000000007,3.709203104661821,723.0,10154.215714285714,9514.99,8642.9806,6.7940327892367005,28.257457642155718,-109.53820512791164,54.61886627925532,False,Rise,Neutral,Medium,Above 200-MA,0.08592570625838045,-0.34452520343168325,0.5008422466850805,6.971026370341803
2018-02-28,Post-Halving 2 (12.5 BTC/block),10751.3,11067.8,10407.8,10435.1,-316.1999999999989,-2.94103968822374,660.0,10146.687142857145,9491.820000000002,8675.797999999999,6.733885874663649,47.0450530782764,-78.22155348667405,52.02381243184136,False,Fall,Neutral,Medium,Above 200-MA,0.08336044262821045,-0.3550732601311602,-0.487829608351027,6.138792518114089
2018-03-01,Post-Halving 2 (12.5 BTC/block),10436.9,11086.5,10248.5,10981.2,544.3000000000011,5.215150092460416,838.0,10290.917142857144,9516.436666666666,8710.391000000001,6.622657140089697,104.79208593474505,-41.61882560239023,55.86449445374636,False,Large Rise,Neutral,High,Above 200-MA,0.08772322826644101,-0.33713400829813506,0.7247269150171433,8.02920407400665
2018-03-02,Post-Halving 2 (12.5 BTC/block),10984.5,11190.9,10802.8,11127.5,143.0,1.3018344030224407,388.1000000000004,10427.774285714288,9549.3,8744.3888,6.618633412287296,160.51193121049982,-1.19267423981222,56.86084258373086,False,Rise,Neutral,Medium,Above 200-MA,0.0888920170210155,-0.33232808897352134,0.14294588799094327,3.5331603623287395
2018-03-03,Post-Halving 2 (12.5 BTC/block),11129.0,11527.7,10978.5,11409.4,280.39999999999964,2.5195435349087933,549.2000000000007,10681.808571428572,9627.847333333331,8780.6275,6.274717580508936,224.8256341335491,44.01098743486004,58.79124533503257,False,Rise,Neutral,Medium,Above 200-MA,0.09114411237244782,-0.3230677427150892,0.32397908990718577,4.9348548836373505
2018-03-04,Post-Halving 2 (12.5 BTC/block),11408.8,11522.8,11085.8,11419.2,10.400000000001455,0.0911577028259015,437.0,10928.442857142858,9715.106333333331,8815.7865,6.2387730236975765,273.43351381247885,89.8954927103838,58.860166796708114,False,Flat,Neutral,Medium,Above 200-MA,0.09122240444213225,-0.32274581510482797,-0.03704182318146946,3.830376551433981
2018-03-05,Post-Halving 2 (12.5 BTC/block),11417.8,11693.5,11417.8,11582.3,164.5,1.4407328907495316,275.7000000000007,11101.557142857142,9796.732666666669,8852.303399999999,6.218230875972763,321.41138519839296,136.19867120798563,60.05749404570994,False,Rise,Neutral,Low,Above 200-MA,0.0925254081733086,-0.31738801987690934,0.16359551384667345,2.414650808386911
2018-03-06,Post-Halving 2 (12.5 BTC/block),11583.7,11615.8,10589.5,10783.3,-800.4000000000015,-6.909709332941991,1026.2999999999993,11105.42857142857,9875.045,8885.69305,6.18665245098402,291.60018602555283,167.27897417149907,52.06354178322039,False,Large Fall,Neutral,High,Above 200-MA,0.08614220779801796,-0.3436349750400426,-1.077839943592723,8.859863428783541
2018-03-07,Post-Halving 2 (12.5 BTC/block),10784.1,10912.3,9481.15,9955.82,-828.2800000000007,-7.680566760323074,1431.1499999999996,11036.96,9978.816,8914.719900000002,5.199825093521144,198.9109537844324,173.60537009408574,45.3336181578706,False,Large Fall,Neutral,High,Above 200-MA,0.07953148108144036,-0.37081749125830227,-1.1924410290617435,13.270926642000719
2018-03-08,Post-Halving 2 (12.5 BTC/block),9955.19,10117.4,9092.31,9295.35,-659.8400000000001,-6.628100518423056,1025.09,10796.124285714284,10033.833333333334,8940.86365,5.011746722000287,71.33732791136936,153.1517616575425,40.800263768764,False,Large Fall,Neutral,High,Above 200-MA,0.07425499503404587,-0.3925137697021003,-1.035973997082799,10.297041040904292
2018-03-09,Post-Halving 2 (12.5 BTC/block),9290.2,9433.34,8397.35,9245.25,-44.95000000000073,-0.4838431895976482,1035.9899999999998,10527.231428571427,10079.879333333332,8967.0644,5.001304525012063,-33.42306076879686,115.8367971722746,40.469667280612505,False,Flat,Neutral,High,Above 200-MA,0.07385474680025104,-0.3941595424851704,-0.1225254989907161,11.151428386902323
2018-03-10,Post-Halving 2 (12.5 BTC/block),9246.44,9518.02,8733.3,8857.16,-389.2800000000007,-4.210052733808911,784.7200000000012,10162.625714285716,10099.986666666666,8990.9017,5.0102095952910055,-146.07814522455556,63.45380869290858,37.90732129284342,False,Fall,Neutral,High,Below 200-MA,0.07075430095088114,-0.4069082043490757,-0.6764900108232381,8.486725701999918
2018-03-11,Post-Halving 2 (12.5 BTC/block),8856.31,9732.64,8485.37,9528.61,672.3000000000011,7.591197688427812,1247.2699999999986,9892.54142857143,10131.150333333331,9017.8393,5.139059657843295,-179.1130046104081,14.940446032245248,44.45947432703084,False,Large Rise,Neutral,High,Above 200-MA,0.07611850607226901,-0.3848512355827605,1.0779668579064876,14.083404939528975
2018-03-12,Post-Halving 2 (12.5 BTC/block),9523.61,9904.88,8804.32,9069.6,-454.0100000000002,-4.76720487294209,1100.5599999999995,9533.584285714283,10147.457666666667,9041.59555,5.226833858159411,-239.57002544422176,-35.961648263048154,41.254612563132106,False,Fall,Neutral,High,Above 200-MA,0.07245148128595842,-0.3999296021527603,-0.7593201654641222,11.556122100758005
2018-03-13,Post-Halving 2 (12.5 BTC/block),9069.07,9485.62,8856.65,9172.47,103.39999999999964,1.140138955813547,628.9700000000012,9303.465714285714,10176.028333333332,9065.63585,5.189627850206121,-276.0003406223459,-83.96938673490772,42.259180238966415,False,Rise,Neutral,Medium,Above 200-MA,0.07327330834804371,-0.3965503477377021,0.11890710584092429,6.935330745048844
2018-03-14,Post-Halving 2 (12.5 BTC/block),9172.06,9358.58,7968.15,8195.38,-976.6800000000004,-10.648425762587689,1390.4300000000003,9051.974285714286,10152.523,9084.85125,5.416802081689228,-379.34180874626327,-143.04387113717883,35.96775215931818,False,Large Fall,Neutral,High,Below 200-MA,0.06546734933090638,-0.4286475159734291,-1.6336638169565887,15.15940802829463
2018-03-15,Post-Halving 2 (12.5 BTC/block),8196.88,8430.73,7699.24,8338.49,141.61000000000058,1.7276085534984116,731.4899999999998,8915.28,10144.519666666663,9104.81495,5.384543755798087,-444.5681805385484,-203.3487330174528,37.436903382719855,False,Rise,Neutral,High,Below 200-MA,0.06661065321789993,-0.42394638737093093,0.20624446704851312,8.92400523125872
2018-03-16,Post-Halving 2 (12.5 BTC/block),8338.17,8612.73,7928.01,8503.46,165.28999999999905,1.9823294559837357,684.7199999999993,8809.31,10112.773333333334,9125.3807,5.048983026609368,-477.4451592300702,-258.16801825997624,39.16954403955043,False,Rise,Neutral,High,Below 200-MA,0.06792859635420993,-0.41852716309901344,0.24411306749210154,8.211873828429972
2018-03-17,Post-Halving 2 (12.5 BTC/block),8503.87,8524.8,7766.11,8028.06,-475.8100000000004,-5.595217236387672,758.6899999999996,8690.867142857143,10044.095333333333,9142.53445,4.967366582389508,-535.6861521168175,-313.6716450313445,36.069490734510296,False,Large Fall,Neutral,High,Below 200-MA,0.06413063207584552,-0.43414393717229693,-0.8824183056156892,8.9217027071204
2018-03-18,Post-Halving 2 (12.5 BTC/block),8026.23,8293.12,7336.29,8165.37,139.14000000000033,1.7335660702471811,956.8300000000008,8496.118571428571,9975.561,9160.4462,4.97421056120855,-564.2583698814542,-363.7889900013664,37.60550273370902,False,Rise,Neutral,High,Below 200-MA,0.06522759983996461,-0.4296333371554637,0.20713015337890034,11.92128807671847
2018-03-19,Post-Halving 2 (12.5 BTC/block),8167.32,8711.79,8133.46,8522.47,355.14999999999964,4.348427635993198,578.3300000000008,8417.957142857142,9894.633333333331,9179.383,4.847535328030088,-551.7271060801722,-401.3766132171276,41.53939206472317,False,Rise,Neutral,Medium,Below 200-MA,0.0680804669914243,-0.417902689234619,0.5958738602454268,7.081025354706327
2018-03-20,Post-Halving 2 (12.5 BTC/block),8523.35,9053.34,8341.59,8965.18,441.8299999999999,5.183759906609489,711.75,8388.344285714285,9840.012666666666,9199.59965,4.938738278239397,-500.30577853124487,-421.16244627995104,46.078321356541785,False,Large Rise,Neutral,High,Below 200-MA,0.07161727129448427,-0.4033597736898496,0.7200602292672087,8.350589850234941
2018-03-21,Post-Halving 2 (12.5 BTC/block),8965.51,9180.67,8781.89,8850.45,-115.05999999999948,-1.2833625750236126,398.7800000000007,8481.925714285715,9765.147666666666,9220.9829,4.845899993696954,-463.46917400110215,-429.6237918241813,45.10104137085408,False,Fall,Neutral,Medium,Below 200-MA,0.07070069485010744,-0.4071286262128362,-0.24138767268038266,4.447934361793146
2018-03-22,Post-Halving 2 (12.5 BTC/block),8849.7,9104.17,8503.82,8707.28,-142.42000000000007,-1.6093200899465523,600.3500000000004,8534.61,9673.930333333334,9241.4547,4.796145362960944,-440.7478550786127,-431.8486044750676,43.85117577784408,False,Fall,Neutral,Medium,Below 200-MA,0.06955691162391174,-0.41183172580070326,-0.28984680883201036,6.7838457800829435
2018-03-23,Post-Halving 2 (12.5 BTC/block),8709.07,8778.7,8310.63,8673.0,-36.06999999999971,-0.414165921275173,468.0700000000015,8558.83,9613.437,9263.48245,4.593236278134849,-420.6580712495561,-429.6104978299653,43.540047764560704,False,Flat,Neutral,Medium,Below 200-MA,0.06928304915975032,-0.4129578154414945,-0.11216678634342347,5.374511859475255
2018-03-24,Post-Halving 2 (12.5 BTC/block),8671.15,9022.01,8600.51,8652.18,-18.969999999999345,-0.2187714432341655,421.5,8647.99,9569.456666666669,9284.69795,4.51799750247414,-401.7852426512982,-424.0454467942319,43.33892528895332,False,Flat,Neutral,Medium,Below 200-MA,0.06911671845660446,-0.4136417473645188,-0.0831180693138317,4.860946933221084
2018-03-25,Post-Halving 2 (12.5 BTC/block),8649.89,8690.04,8397.47,8640.39,-9.5,-0.1098279862518483,292.5700000000015,8715.85,9518.486333333334,9304.80635,4.496590289228346,-383.360602095383,-415.90847785446215,43.21718175315416,False,Flat,Neutral,Medium,Below 200-MA,0.06902252830338208,-0.4140290459895168,-0.06692176895860534,3.3823551513372028
2018-03-26,Post-Halving 2 (12.5 BTC/block),8641.87,8669.04,7870.01,7895.7,-746.170000000001,-8.634358072963385,799.0300000000007,8626.31142857143,9460.637666666667,9321.10685,4.660281908995402,-423.9620306957877,-417.51918842272727,36.28404360779977,False,Large Fall,Neutral,High,Below 200-MA,0.06307320979590375,-0.4384919308961922,-1.334238352220265,9.246031240923557
2018-03-27,Post-Halving 2 (12.5 BTC/block),7894.7,8275.94,7753.34,8015.04,120.34000000000016,1.5243137801309758,522.6000000000004,8490.577142857142,9404.713666666668,9339.5498,4.670895968835519,-441.4207906454412,-422.2995088672701,38.0005923744122,False,Rise,Neutral,Medium,Below 200-MA,0.06402661546897907,-0.4345716409973583,0.17602123656445487,6.619630891610832
2018-03-28,Post-Halving 2 (12.5 BTC/block),8015.13,8115.93,7752.87,7896.79,-118.34000000000016,-1.476457649470441,363.0600000000004,8354.34,9322.256666666666,9357.3581,4.451140952481953,-459.50191834792713,-429.7399907634015,36.93867897965435,False,Fall,Neutral,Medium,Below 200-MA,0.06308191779140947,-0.4384561246619897,-0.27009454420331624,4.529683236578825
2018-03-29,Post-Halving 2 (12.5 BTC/block),7896.6,8018.55,6933.91,7093.38,-803.2200000000003,-10.17171947420409,1084.6400000000003,8123.782857142856,9200.162666666669,9371.59555,4.681388952386777,-532.521241552462,-450.29624092121367,30.66811525174117,False,Large Fall,Neutral,High,Below 200-MA,0.05666348598476084,-0.4648479472497405,-1.562793308146325,13.735531747840845
2018-03-30,Post-Halving 2 (12.5 BTC/block),7095.14,7340.44,6603.73,6929.03,-166.11000000000058,-2.341180018998928,736.71,7874.644285714286,9083.293666666666,9385.1512,4.675265171141711,-596.7720361821976,-479.5913999734104,29.562550252405387,False,Fall,Oversold,High,Below 200-MA,0.05535049602020638,-0.47024680467284563,-0.3986502519870304,10.383304628238484
2018-03-31,Post-Halving 2 (12.5 BTC/block),6927.48,7227.02,6763.05,6942.14,14.660000000000764,0.2116209646220669,463.97000000000025,7630.352857142857,8948.658333333333,9399.0673,4.523608091679618,-639.2643449527068,-511.52598896926975,29.780008375054905,False,Flat,Oversold,Medium,Below 200-MA,0.05545523163587605,-0.46981614436973085,-0.01913290764065237,6.697529260279356
2018-04-01,Post-Halving 2 (12.5 BTC/block),6942.29,7056.17,6464.83,6845.22,-97.06999999999972,-1.3982417905330908,591.3400000000001,7373.900000000001,8805.915666666666,9413.94195,4.494500331795954,-673.0024860697413,-543.8212883893641,29.065599737799616,False,Fall,Oversold,High,Below 200-MA,0.05468093904467058,-0.47299994273570184,-0.25846642463577807,8.517938605272903
2018-04-02,Post-Halving 2 (12.5 BTC/block),6845.83,7131.0,6781.94,7002.86,157.02999999999977,2.2938051339282417,349.0600000000004,7246.351428571429,8659.030999999999,9432.74085,4.487717706369309,-679.1906879583621,-570.8951683031637,31.92608878380692,False,Rise,Neutral,Medium,Below 200-MA,0.055940322908451315,-0.4678215071763573,0.29041923192890473,5.098870407240618
2018-04-03,Post-Halving 2 (12.5 BTC/block),7001.44,7528.7,6999.41,7455.61,454.1700000000001,6.486808427980531,529.29,7166.432857142857,8526.911333333333,9451.4501,4.712695680017903,-640.182120344507,-584.7525587114324,39.47516357912297,False,Large Rise,Neutral,Medium,Below 200-MA,0.059557336638004305,-0.45294878007985095,0.9137805848915442,7.559730569711373
2018-04-04,Post-Halving 2 (12.5 BTC/block),7452.16,7457.19,6758.28,6845.66,-606.5,-8.138579955341807,698.9099999999999,7016.271428571429,8369.023333333333,9467.1838,4.843498334503984,-650.9813095889858,-597.998308886943,34.00417588048164,False,Large Fall,Neutral,High,Below 200-MA,0.05468445419881967,-0.4729854888429963,-1.26053249117116,9.378623110614907
2018-04-05,Post-Halving 2 (12.5 BTC/block),6844.76,6933.66,6602.79,6744.7,-100.0600000000004,-1.461848187518633,330.8699999999999,6966.46,8234.403333333334,9482.45925,4.739203865940112,-660.0774115943304,-610.4141294284206,33.18436237815601,False,Fall,Neutral,Medium,Below 200-MA,0.053877886101336134,-0.4763020002238097,-0.2679225988625498,4.833916747994084
2018-04-06,Post-Halving 2 (12.5 BTC/block),6742.99,6866.35,6526.97,6626.76,-116.22999999999956,-1.7237160369509603,339.3800000000001,6923.278571428571,8123.434666666667,9495.091649999998,4.590973412753865,-669.090056623083,-622.149314867353,32.2074936483596,False,Fall,Neutral,Medium,Below 200-MA,0.0529356650096443,-0.4801763004640349,-0.3068537146933204,5.033078797388104
2018-04-07,Post-Halving 2 (12.5 BTC/block),6626.28,7082.35,6551.0,6994.11,367.8299999999999,5.55107843314801,531.3500000000004,6930.702857142857,8046.726666666666,9510.5224,4.636021349035054,-639.2220143336654,-625.5638547606155,38.29994264742778,False,Large Rise,Neutral,High,Below 200-MA,0.05587041927480452,-0.46810894254266194,0.7746683842372011,8.018828060389847
